id_registro,id_maquina,planta,tipo_maquina,turno,temperatura_c,vibracion_mm_s,presion_bar,horas_operacion,antiguedad_anios,dias_desde_mantenimiento,produccion_unidades,tasa_defectos_pct,consumo_energia_kwh,falla_maquina,planta_cod,tipo_maquina_cod,turno_cod,cluster,cluster_nombre,probabilidad_falla,prediccion_falla
MAN-0479,MQ-143,Arequipa,Torno CNC,Tarde,69.0,3.51,7.6,2799,4.2,218,786,2.65,696.65,1,0,4,2,3,Críticas,0.6914309348109982,1
MAN-0480,MQ-006,Arequipa,Inyectora,Noche,79.5,3.8,6.22,6875,2.8,9,1021,1.62,569.54,0,0,2,1,0,Eficientes,0.17866512684409083,0
MAN-0481,MQ-037,Arequipa,Prensa,Noche,69.2,4.43,7.39,8458,6.9,58,500,2.41,583.81,0,0,3,1,2,Estándar,0.3264224401955829,0
MAN-0482,MQ-086,Lima,Empacadora,Noche,83.1,4.28,6.61,919,0.2,138,1063,4.07,659.96,0,1,1,1,3,Críticas,0.6107170495598413,1
MAN-0483,MQ-092,Trujillo,Torno CNC,Noche,75.0,3.65,8.26,4671,3.7,65,949,2.82,643.6,0,2,4,1,0,Eficientes,0.3216187399751602,0
MAN-0484,MQ-140,Arequipa,Compresor,Tarde,66.9,2.11,8.14,4017,2.3,92,1190,4.29,708.9,0,0,0,2,3,Críticas,0.22191274119124454,0
MAN-0485,MQ-071,Trujillo,Empacadora,Mañana,69.6,4.34,5.07,7761,6.1,83,774,4.11,591.6,0,2,1,0,1,Alerta,0.21907959613740652,0
MAN-0486,MQ-146,Trujillo,Inyectora,Noche,90.1,6.87,7.31,2161,2.6,220,892,2.49,576.33,1,2,2,1,3,Críticas,0.963816542525263,1
MAN-0487,MQ-136,Trujillo,Empacadora,Noche,66.1,5.61,5.27,8901,4.6,74,649,5.46,553.52,0,2,1,1,1,Alerta,0.2728950450936214,0
MAN-0488,MQ-141,Arequipa,Compresor,Noche,84.5,5.27,5.85,1776,0.5,117,665,3.31,726.24,0,0,0,1,3,Críticas,0.6531976407809142,1
MAN-0489,MQ-009,Trujillo,Inyectora,Tarde,72.7,4.56,6.39,616,0.2,84,896,1.83,508.12,0,2,2,2,0,Eficientes,0.35016554911425307,0
MAN-0490,MQ-146,Lima,Empacadora,Tarde,63.4,4.31,6.19,6418,4.8,75,1140,1.95,517.17,0,1,1,2,0,Eficientes,0.2526219770132815,0
MAN-0491,MQ-085,Arequipa,Inyectora,Tarde,72.5,3.44,4.99,9128,6.0,155,1103,3.0,660.94,1,0,2,2,2,Estándar,0.4454030463250544,0
MAN-0492,MQ-148,Arequipa,Empacadora,Mañana,74.3,4.53,7.42,2734,4.2,19,564,2.12,673.78,0,0,1,0,3,Críticas,0.26732903557056636,0
MAN-0493,MQ-165,Trujillo,Inyectora,Tarde,64.4,2.6,8.51,10507,2.3,97,996,0.93,624.66,0,2,2,2,0,Eficientes,0.16280259219246268,0
MAN-0494,MQ-156,Arequipa,Inyectora,Tarde,69.9,3.98,6.48,4144,2.1,85,888,1.48,888.1,0,0,2,2,3,Críticas,0.2816629755847185,0
MAN-0495,MQ-099,Arequipa,Empacadora,Noche,74.7,6.8,6.9,1621,1.2,197,589,3.28,558.18,1,0,1,1,3,Críticas,0.8571015056907502,1
MAN-0496,MQ-131,Trujillo,Inyectora,Tarde,77.5,4.7,7.2,4437,2.7,6,797,4.29,535.01,1,2,2,2,0,Eficientes,0.33164552761354393,0
MAN-0497,MQ-140,Arequipa,Torno CNC,Mañana,89.8,4.07,6.92,5483,3.9,38,888,4.61,712.38,1,0,4,0,3,Críticas,0.4117187911880186,0
MAN-0498,MQ-069,Lima,Prensa,Mañana,75.3,1.07,7.91,6197,2.7,146,1094,4.83,557.87,0,1,3,0,0,Eficientes,0.20035750242274897,0
MAN-0499,MQ-081,Arequipa,Prensa,Tarde,67.0,2.78,5.47,8158,3.9,59,923,4.2,319.88,1,0,3,2,2,Estándar,0.11097861662612198,0
MAN-0500,MQ-119,Arequipa,Compresor,Mañana,68.2,2.35,6.9,1169,2.7,88,1100,3.43,570.52,0,0,0,0,0,Eficientes,0.14637320807128915,0
MAN-0501,MQ-152,Lima,Inyectora,Mañana,83.1,6.77,7.35,11144,6.1,53,1396,3.42,649.62,1,1,2,0,1,Alerta,0.6677033403505013,1
MAN-0502,MQ-005,Arequipa,Torno CNC,Mañana,59.7,5.49,6.42,10109,4.3,22,764,0.1,646.19,0,0,4,0,2,Estándar,0.08312836496216869,0
MAN-0503,MQ-032,Arequipa,Prensa,Mañana,74.4,7.04,7.31,666,1.1,182,1093,0.43,722.33,1,0,3,0,3,Críticas,0.7959977458669236,1
MAN-0504,MQ-089,Lima,Inyectora,Noche,62.9,1.68,6.54,7218,6.0,238,565,3.63,677.33,1,1,2,1,2,Estándar,0.35954718509357314,0
MAN-0505,MQ-176,Lima,Torno CNC,Noche,62.1,5.04,7.41,6704,3.5,134,1009,3.71,424.45,0,1,4,1,0,Eficientes,0.36479492734890356,0
MAN-0506,MQ-180,Arequipa,Prensa,Mañana,77.0,3.37,8.27,3625,3.1,104,687,2.18,561.55,1,0,3,0,0,Eficientes,0.38051709434323705,0
MAN-0507,MQ-135,Arequipa,Prensa,Mañana,73.3,5.13,6.61,9641,7.6,218,986,2.92,437.09,1,0,3,0,2,Estándar,0.772837753902893,1
MAN-0508,MQ-100,Trujillo,Inyectora,Tarde,67.6,5.81,6.57,5977,4.7,232,971,1.58,544.75,1,2,2,2,2,Estándar,0.8293400303583697,1
MAN-0509,MQ-138,Trujillo,Prensa,Tarde,67.6,3.57,5.1,8773,5.3,77,753,1.67,513.07,0,2,3,2,2,Estándar,0.1752468458888029,0
MAN-0510,MQ-139,Lima,Torno CNC,Noche,74.0,2.4,6.6,1889,0.2,140,703,1.11,543.5,1,1,4,1,0,Eficientes,0.22343939307596472,0
MAN-0511,MQ-107,Lima,Torno CNC,Noche,81.3,1.29,5.97,6640,2.4,4,686,4.03,544.0,0,1,4,1,0,Eficientes,0.0604459375018953,0
MAN-0512,MQ-007,Trujillo,Empacadora,Tarde,60.7,4.64,5.89,11336,3.6,96,719,2.21,511.21,0,2,1,2,2,Estándar,0.1958496087630482,0
MAN-0513,MQ-106,Trujillo,Inyectora,Noche,67.2,3.25,6.46,8472,5.3,84,911,3.35,571.34,1,2,2,1,1,Alerta,0.1817435140936414,0
MAN-0514,MQ-011,Trujillo,Torno CNC,Tarde,71.3,5.34,5.66,6827,4.1,38,922,4.63,628.15,0,2,4,2,1,Alerta,0.28370316675406937,0
MAN-0515,MQ-038,Lima,Empacadora,Mañana,81.4,5.46,6.14,3396,1.9,199,597,4.99,380.44,1,1,1,0,3,Críticas,0.7813570424099602,1
MAN-0516,MQ-142,Arequipa,Empacadora,Tarde,75.7,5.61,8.41,8008,4.9,202,682,2.93,626.34,1,0,1,2,2,Estándar,0.9023547854124366,1
MAN-0517,MQ-151,Arequipa,Inyectora,Noche,54.8,4.16,8.01,6192,5.9,204,804,0.54,559.57,0,0,2,1,2,Estándar,0.47902318991783144,0
MAN-0518,MQ-027,Lima,Inyectora,Tarde,49.1,3.61,6.66,9213,4.2,182,1063,3.72,488.87,0,1,2,2,2,Estándar,0.2055039903274471,0
MAN-0519,MQ-049,Arequipa,Torno CNC,Noche,76.2,5.87,5.46,2399,2.5,133,973,1.99,484.07,1,0,4,1,3,Críticas,0.5977287720645935,1
MAN-0520,MQ-134,Trujillo,Inyectora,Mañana,69.0,6.85,6.91,9071,6.1,10,466,3.39,543.15,1,2,2,0,1,Alerta,0.32124588715802876,0
MAN-0521,MQ-120,Arequipa,Torno CNC,Mañana,57.1,3.25,4.42,835,2.1,178,947,1.67,394.13,0,0,4,0,0,Eficientes,0.11206529894750168,0
MAN-0522,MQ-044,Trujillo,Prensa,Tarde,73.8,4.57,6.04,8005,8.0,23,890,2.17,415.17,0,2,3,2,1,Alerta,0.3482492143093377,0
MAN-0523,MQ-034,Arequipa,Compresor,Tarde,71.3,3.35,8.78,1460,1.0,102,886,2.13,444.64,1,0,0,2,0,Eficientes,0.44761240791461104,0
MAN-0524,MQ-136,Lima,Empacadora,Tarde,49.6,4.35,7.49,3988,3.7,21,677,3.25,378.22,0,1,1,2,0,Eficientes,0.08949683296382975,0
MAN-0525,MQ-039,Arequipa,Prensa,Tarde,77.9,6.57,5.88,6523,5.6,10,689,4.6,580.18,0,0,3,2,1,Alerta,0.5394016597241017,1
MAN-0526,MQ-040,Lima,Inyectora,Mañana,68.9,4.14,6.84,10082,4.2,163,1307,2.3,522.77,0,1,2,0,2,Estándar,0.3670836482797358,0
MAN-0527,MQ-013,Arequipa,Prensa,Mañana,67.6,4.43,5.06,7074,4.6,19,701,1.46,534.06,0,0,3,0,2,Estándar,0.08643482538580699,0
MAN-0528,MQ-066,Arequipa,Torno CNC,Noche,79.4,3.47,7.92,11345,10.6,31,1022,2.83,634.88,1,0,4,1,1,Alerta,0.42890501956821064,0
MAN-0529,MQ-104,Arequipa,Prensa,Mañana,69.2,4.32,7.95,3114,2.7,213,726,2.35,770.66,1,0,3,0,3,Críticas,0.6102666126868219,1
MAN-0530,MQ-085,Trujillo,Prensa,Tarde,60.8,5.97,5.92,1995,1.1,183,898,2.92,749.13,1,2,3,2,3,Críticas,0.5287741827464886,1
MAN-0531,MQ-097,Trujillo,Prensa,Tarde,102.6,2.39,7.94,9926,7.7,146,718,1.56,785.3,1,2,3,2,1,Alerta,0.8880615948367913,1
MAN-0532,MQ-019,Lima,Empacadora,Mañana,78.9,6.37,8.03,11792,9.2,91,926,0.1,387.56,0,1,1,0,2,Estándar,0.7769076365971676,1
MAN-0533,MQ-015,Lima,Torno CNC,Tarde,70.7,5.37,5.51,3550,2.3,224,1035,3.25,651.88,0,1,4,2,3,Críticas,0.7275192178620754,1
MAN-0534,MQ-080,Arequipa,Torno CNC,Mañana,57.4,2.96,5.87,11448,6.1,44,1133,1.88,337.03,0,0,4,0,2,Estándar,0.03615993103605526,0
MAN-0535,MQ-116,Trujillo,Prensa,Mañana,83.2,4.8,6.85,1065,1.8,102,920,3.25,599.6,1,2,3,0,3,Críticas,0.5268993000331075,1
MAN-0536,MQ-011,Trujillo,Inyectora,Mañana,76.3,6.09,8.59,2555,1.4,80,624,2.0,544.82,0,2,2,0,0,Eficientes,0.5641041883163975,1
MAN-0537,MQ-147,Arequipa,Prensa,Noche,81.4,7.5,6.93,1444,0.2,238,837,2.36,543.16,1,0,3,1,3,Críticas,0.9400394461449195,1
MAN-0538,MQ-154,Arequipa,Prensa,Mañana,77.2,3.24,7.4,7637,4.3,171,790,3.81,564.43,1,0,3,0,2,Estándar,0.49925145313578817,0
MAN-0539,MQ-046,Trujillo,Empacadora,Noche,65.8,4.82,5.76,10265,7.4,107,726,4.54,577.55,1,2,1,1,1,Alerta,0.3640753463638441,0
MAN-0540,MQ-078,Trujillo,Inyectora,Tarde,83.2,5.07,6.1,2415,2.0,51,606,4.74,733.47,1,2,2,2,3,Críticas,0.5214394302076375,1
MAN-0541,MQ-119,Trujillo,Compresor,Noche,66.3,1.64,8.5,801,2.4,65,514,0.1,472.43,0,2,0,1,0,Eficientes,0.12776523271316767,0
MAN-0542,MQ-144,Arequipa,Prensa,Mañana,63.0,4.82,7.76,7630,6.4,25,932,5.29,635.91,0,0,3,0,1,Alerta,0.1763183579186805,0
MAN-0543,MQ-046,Trujillo,Empacadora,Mañana,80.7,3.73,5.72,7339,5.9,12,753,2.89,786.42,0,2,1,0,1,Alerta,0.1924689168048916,0
MAN-0544,MQ-078,Lima,Compresor,Mañana,82.5,6.38,6.52,5565,5.2,166,644,4.36,731.94,0,1,0,0,3,Críticas,0.8617345730713101,1
MAN-0545,MQ-005,Lima,Torno CNC,Tarde,63.2,6.13,7.04,5775,5.0,72,931,2.98,529.57,1,1,4,2,0,Eficientes,0.43412130669238613,0
MAN-0546,MQ-020,Trujillo,Empacadora,Noche,77.7,3.94,6.52,7362,2.4,152,744,4.85,498.07,1,2,1,1,0,Eficientes,0.5102519406220557,1
MAN-0547,MQ-014,Arequipa,Empacadora,Tarde,58.5,2.84,6.62,11319,7.0,196,969,2.26,502.96,0,0,1,2,2,Estándar,0.3711351558381856,0
MAN-0548,MQ-125,Trujillo,Empacadora,Tarde,63.0,4.26,5.53,4022,3.9,120,763,3.06,602.68,0,2,1,2,0,Eficientes,0.30627423484324146,0
MAN-0549,MQ-170,Trujillo,Torno CNC,Tarde,76.3,6.14,7.63,2760,0.4,118,958,3.6,760.77,1,2,4,2,3,Críticas,0.6835772588081143,1
MAN-0550,MQ-004,Arequipa,Empacadora,Noche,65.1,6.22,5.2,6497,7.2,212,828,0.41,394.45,1,0,1,1,2,Estándar,0.767909335266621,1
MAN-0551,MQ-031,Trujillo,Compresor,Tarde,57.1,6.8,5.18,2842,3.0,41,1122,2.9,609.86,0,2,0,2,0,Eficientes,0.248928901315359,0
MAN-0552,MQ-158,Trujillo,Empacadora,Noche,71.1,6.32,6.19,3888,2.0,148,1088,1.33,607.77,1,2,1,1,0,Eficientes,0.6282709305197183,1
MAN-0553,MQ-101,Lima,Compresor,Noche,71.4,5.67,7.79,6875,5.7,97,736,3.24,613.52,1,1,0,1,1,Alerta,0.6379294499620101,1
MAN-0554,MQ-114,Arequipa,Compresor,Tarde,60.6,3.21,6.94,3573,4.7,212,811,4.0,774.11,0,0,0,2,3,Críticas,0.5403397403071023,1
MAN-0555,MQ-037,Arequipa,Compresor,Noche,70.7,0.81,5.11,6865,6.2,45,691,3.6,503.24,0,0,0,1,2,Estándar,0.06618463103057347,0
MAN-0556,MQ-122,Arequipa,Torno CNC,Mañana,81.7,3.42,5.75,10966,7.9,48,1006,2.21,587.9,0,0,4,0,2,Estándar,0.24722599922465455,0
MAN-0557,MQ-006,Trujillo,Compresor,Noche,69.5,5.39,5.0,5175,3.5,62,706,2.5,466.0,0,2,0,1,0,Eficientes,0.27457086432114935,0
MAN-0558,MQ-007,Trujillo,Compresor,Noche,85.6,5.36,7.58,9929,4.3,151,912,3.91,645.93,1,2,0,1,1,Alerta,0.8327066096260767,1
MAN-0559,MQ-030,Arequipa,Prensa,Mañana,94.0,7.49,5.52,10377,6.1,226,875,5.35,819.88,0,0,3,0,1,Alerta,0.9633801340734499,1
MAN-0560,MQ-034,Lima,Torno CNC,Tarde,76.2,3.16,4.91,8905,7.0,234,844,2.68,530.42,0,1,4,2,2,Estándar,0.6855344642096651,1
MAN-0561,MQ-167,Arequipa,Empacadora,Tarde,56.1,0.5,5.87,8419,4.0,148,924,1.4,602.76,0,0,1,2,2,Estándar,0.06297638520134874,0
MAN-0562,MQ-162,Arequipa,Empacadora,Noche,76.3,0.5,5.03,5873,2.3,165,791,2.58,415.9,0,0,1,1,0,Eficientes,0.16212280535251952,0
MAN-0563,MQ-019,Lima,Compresor,Tarde,74.6,7.25,5.96,9572,7.8,89,751,6.27,700.5,1,1,0,2,1,Alerta,0.8070802906908056,1
MAN-0564,MQ-062,Trujillo,Empacadora,Mañana,71.0,5.48,6.87,5964,3.4,149,980,3.58,534.14,1,2,1,0,0,Eficientes,0.5445779122609504,1
MAN-0565,MQ-032,Lima,Prensa,Mañana,84.4,6.89,4.81,5126,2.5,79,937,1.41,845.27,1,1,3,0,3,Críticas,0.5541363813724661,1
MAN-0566,MQ-066,Trujillo,Inyectora,Mañana,84.8,5.34,6.46,7924,4.9,94,994,3.54,671.22,0,2,2,0,1,Alerta,0.602162916518209,1
MAN-0567,MQ-104,Arequipa,Inyectora,Tarde,61.3,3.8,8.6,11154,7.5,104,523,3.82,353.04,0,0,2,2,2,Estándar,0.39832072642650374,0
MAN-0568,MQ-124,Trujillo,Inyectora,Tarde,72.5,4.12,8.3,4634,5.0,178,1103,1.9,590.98,0,2,2,2,0,Eficientes,0.7540067243329549,1
MAN-0569,MQ-062,Arequipa,Torno CNC,Mañana,68.4,3.01,8.83,10181,7.7,167,943,2.97,620.13,0,0,4,0,2,Estándar,0.4583605419039149,0
MAN-0570,MQ-153,Trujillo,Prensa,Tarde,79.9,4.76,5.35,1960,1.1,70,644,3.44,544.46,0,2,3,2,3,Críticas,0.3992614551084086,0
MAN-0571,MQ-064,Lima,Compresor,Tarde,87.4,5.44,5.92,3089,1.9,2,1173,0.74,406.27,0,1,0,2,0,Eficientes,0.5088777236652569,1
MAN-0572,MQ-154,Arequipa,Prensa,Tarde,61.3,2.52,7.32,6838,7.5,66,574,3.09,626.61,0,0,3,2,2,Estándar,0.1724952217128883,0
MAN-0573,MQ-021,Lima,Compresor,Noche,62.2,4.99,7.36,9355,5.9,24,728,1.99,462.3,0,1,0,1,2,Estándar,0.20139007525931293,0
MAN-0574,MQ-128,Trujillo,Prensa,Mañana,64.3,2.86,8.74,4976,3.9,125,976,3.44,472.85,1,2,3,0,0,Eficientes,0.22429007058953623,0
MAN-0575,MQ-013,Trujillo,Compresor,Tarde,59.2,4.4,6.81,5193,4.7,182,580,1.59,529.83,0,2,0,2,0,Eficientes,0.5146702956169187,1
MAN-0576,MQ-028,Lima,Torno CNC,Tarde,87.1,6.49,5.65,7579,1.5,232,1134,3.81,872.3,0,1,4,2,3,Críticas,0.9169568328433588,1
MAN-0577,MQ-145,Trujillo,Empacadora,Noche,83.6,5.98,7.23,3935,1.5,6,873,3.45,623.78,0,2,1,1,3,Críticas,0.473549670628605,0
MAN-0578,MQ-011,Arequipa,Empacadora,Noche,72.6,1.88,5.4,7537,2.4,25,724,4.01,577.04,0,0,1,1,0,Eficientes,0.05543395894816686,0
MAN-0579,MQ-079,Lima,Torno CNC,Mañana,67.5,3.13,5.21,9213,5.1,221,734,0.91,486.48,1,1,4,0,2,Estándar,0.3117957880773561,0
MAN-0580,MQ-086,Lima,Torno CNC,Tarde,77.7,2.37,6.27,1416,3.3,140,1158,1.73,519.35,0,1,4,2,0,Eficientes,0.42006142631311405,0
MAN-0581,MQ-108,Arequipa,Torno CNC,Tarde,72.1,5.13,5.24,795,0.3,166,845,3.79,477.9,1,0,4,2,3,Críticas,0.5485032515881508,1
MAN-0582,MQ-046,Lima,Prensa,Tarde,66.1,4.02,5.52,8344,5.0,162,757,3.58,654.43,0,1,3,2,2,Estándar,0.4012566987989027,0
MAN-0583,MQ-095,Lima,Prensa,Mañana,66.7,5.57,7.8,10723,6.3,164,752,2.34,623.41,1,1,3,0,2,Estándar,0.5830249141440116,1
MAN-0584,MQ-076,Arequipa,Compresor,Noche,78.3,5.9,6.81,5529,5.0,197,777,3.03,575.5,1,0,0,1,3,Críticas,0.8833909800929852,1
MAN-0585,MQ-051,Arequipa,Torno CNC,Mañana,69.1,5.16,5.57,6206,5.1,175,876,2.32,622.81,1,0,4,0,2,Estándar,0.4889840009001935,0
MAN-0586,MQ-035,Arequipa,Empacadora,Noche,83.1,2.96,8.05,1483,0.9,138,1121,3.09,686.06,1,0,1,1,3,Críticas,0.5748976231127814,1
MAN-0587,MQ-079,Trujillo,Torno CNC,Tarde,77.2,4.5,6.46,558,1.3,17,755,0.81,628.82,0,2,4,2,0,Eficientes,0.25896266703492316,0
MAN-0588,MQ-125,Lima,Prensa,Tarde,61.1,4.31,7.41,10287,7.1,66,730,0.33,578.69,0,1,3,2,2,Estándar,0.25074437953393947,0
MAN-0589,MQ-091,Lima,Compresor,Mañana,55.4,3.97,7.09,5277,2.3,62,724,3.16,513.31,0,1,0,0,0,Eficientes,0.0757274635697182,0
MAN-0590,MQ-041,Lima,Compresor,Mañana,79.5,4.68,8.1,1200,3.3,116,850,0.76,633.45,0,1,0,0,0,Eficientes,0.6498474060956361,1
MAN-0591,MQ-044,Trujillo,Torno CNC,Noche,76.1,3.91,7.27,10588,5.4,100,1024,1.78,624.69,0,2,4,1,1,Alerta,0.38189262462995305,0
MAN-0592,MQ-163,Lima,Prensa,Tarde,52.7,1.61,3.21,4778,4.8,127,1052,3.21,309.97,0,1,3,2,0,Eficientes,0.04257551906170443,0
MAN-0593,MQ-053,Lima,Empacadora,Tarde,70.0,3.38,7.58,8058,5.9,199,829,0.93,579.54,0,1,1,2,2,Estándar,0.6726905217409869,1
MAN-0594,MQ-166,Trujillo,Empacadora,Noche,86.1,8.13,5.63,6915,3.2,52,963,4.22,569.31,1,2,1,1,1,Alerta,0.7734547887296427,1
MAN-0595,MQ-089,Lima,Empacadora,Mañana,87.4,5.44,6.52,10864,6.9,150,1236,2.73,628.88,0,1,1,0,1,Alerta,0.8153859446638715,1
MAN-0596,MQ-019,Arequipa,Empacadora,Noche,67.8,4.96,7.49,9232,6.8,99,1206,4.24,792.18,0,0,1,1,1,Alerta,0.4894726045908336,0
MAN-0597,MQ-024,Trujillo,Compresor,Mañana,66.0,3.35,5.7,8206,7.4,231,722,3.23,550.88,0,2,0,0,2,Estándar,0.5111562411428943,1
MAN-0598,MQ-081,Lima,Compresor,Mañana,64.2,4.43,6.0,7739,5.5,160,644,4.78,738.75,0,1,0,0,1,Alerta,0.3681711926261757,0
MAN-0599,MQ-151,Lima,Torno CNC,Tarde,88.6,6.34,7.9,1275,1.3,69,1189,4.45,645.86,1,1,4,2,3,Críticas,0.817517743478876,1
MAN-0600,MQ-153,Arequipa,Compresor,Mañana,78.5,6.02,6.81,2400,2.1,178,1282,2.32,701.31,0,0,0,0,3,Críticas,0.7898257435951529,1
MAN-0601,MQ-167,Trujillo,Empacadora,Noche,76.7,4.36,5.71,9000,8.5,153,885,1.55,610.7,1,2,1,1,1,Alerta,0.6615714971216418,1
MAN-0602,MQ-131,Trujillo,Inyectora,Tarde,75.7,4.79,6.57,2003,2.7,65,770,0.34,520.59,0,2,2,2,0,Eficientes,0.4439522365462899,0
MAN-0603,MQ-121,Arequipa,Torno CNC,Mañana,74.4,5.51,6.68,9223,7.1,228,717,0.1,543.23,1,0,4,0,2,Estándar,0.8055070933375021,1
MAN-0604,MQ-024,Arequipa,Torno CNC,Mañana,77.9,5.17,6.47,10414,5.6,132,931,2.3,440.36,1,0,4,0,2,Estándar,0.5477777903000339,1
MAN-0605,MQ-066,Lima,Empacadora,Mañana,76.1,6.16,6.17,495,2.0,101,966,3.47,623.04,0,1,1,0,3,Críticas,0.5582287738825469,1
MAN-0606,MQ-027,Lima,Torno CNC,Noche,62.7,5.51,7.88,3471,1.9,151,1003,0.63,531.29,0,1,4,1,0,Eficientes,0.4660959969944567,0
MAN-0607,MQ-090,Lima,Torno CNC,Mañana,80.2,4.18,5.97,10066,7.0,185,1090,2.09,393.09,1,1,4,0,2,Estándar,0.6414735042175654,1
MAN-0608,MQ-074,Lima,Torno CNC,Tarde,71.7,1.6,7.88,10884,5.5,199,776,1.55,653.32,1,1,4,2,2,Estándar,0.44095495927579975,0
MAN-0609,MQ-062,Lima,Torno CNC,Tarde,54.2,5.21,4.89,6396,6.0,171,739,1.44,439.82,0,1,4,2,2,Estándar,0.35231666974580766,0
MAN-0610,MQ-073,Lima,Empacadora,Mañana,68.6,8.32,5.83,9568,7.0,50,837,4.52,662.35,0,1,1,0,1,Alerta,0.5594580868081321,1
MAN-0611,MQ-014,Lima,Inyectora,Noche,61.0,6.63,5.24,2230,1.9,144,909,3.91,741.61,0,1,2,1,3,Críticas,0.43686829832028823,0
MAN-0612,MQ-083,Trujillo,Prensa,Tarde,77.4,4.25,7.79,4988,4.9,103,1027,3.45,668.13,1,2,3,2,1,Alerta,0.6211713897589821,1
MAN-0613,MQ-100,Lima,Inyectora,Noche,68.6,4.91,6.22,651,0.2,228,806,4.05,615.58,1,1,2,1,3,Críticas,0.6365055412396667,1
MAN-0614,MQ-133,Arequipa,Inyectora,Mañana,79.4,4.71,7.57,9323,6.9,209,830,1.16,597.26,1,0,2,0,2,Estándar,0.8222394703169555,1
MAN-0615,MQ-051,Lima,Compresor,Noche,57.5,5.76,6.75,8881,3.6,16,952,1.0,769.81,0,1,0,1,1,Alerta,0.1237182839825498,0
MAN-0616,MQ-079,Lima,Torno CNC,Mañana,70.0,4.87,6.11,1053,0.2,105,867,1.73,479.19,0,1,4,0,0,Eficientes,0.23240106091454352,0
MAN-0617,MQ-047,Trujillo,Compresor,Mañana,55.2,4.26,6.85,10513,6.0,69,905,0.82,314.56,1,2,0,0,2,Estándar,0.10284415944897635,0
MAN-0618,MQ-085,Arequipa,Empacadora,Tarde,75.2,5.24,5.42,2227,0.2,199,1069,3.83,623.18,0,0,1,2,3,Críticas,0.721211682798844,1
MAN-0619,MQ-077,Trujillo,Prensa,Noche,80.4,4.29,4.42,4272,2.9,83,546,2.63,786.39,0,2,3,1,3,Críticas,0.30096769516296923,0
MAN-0620,MQ-139,Lima,Compresor,Noche,58.8,3.79,5.47,3202,5.3,210,911,2.29,498.31,1,1,0,1,0,Eficientes,0.42773554512082196,0
MAN-0621,MQ-079,Arequipa,Prensa,Mañana,80.7,5.76,8.33,8214,4.4,235,1174,3.54,718.91,1,0,3,0,3,Críticas,0.9009732630068653,1
MAN-0622,MQ-082,Arequipa,Prensa,Noche,70.2,4.36,7.59,1021,0.2,64,735,4.38,482.62,1,0,3,1,0,Eficientes,0.2530390547530749,0
MAN-0623,MQ-080,Arequipa,Prensa,Tarde,82.5,3.83,10.04,186,1.0,65,653,3.01,563.34,1,0,3,2,3,Críticas,0.6331052879180159,1
MAN-0624,MQ-122,Lima,Compresor,Mañana,67.7,0.93,8.37,6785,3.6,109,801,0.1,555.14,0,1,0,0,0,Eficientes,0.11178456018881539,0
MAN-0625,MQ-084,Arequipa,Torno CNC,Tarde,81.1,1.88,6.06,9639,3.8,209,876,3.11,763.6,0,0,4,2,2,Estándar,0.5238499698287034,1
MAN-0626,MQ-014,Arequipa,Compresor,Noche,66.5,6.19,8.11,10378,5.2,119,975,5.75,353.72,1,0,0,1,2,Estándar,0.6497009923877143,1
MAN-0627,MQ-062,Arequipa,Empacadora,Tarde,82.7,5.91,6.87,1734,0.3,58,1003,2.32,767.74,0,0,1,2,3,Críticas,0.6327973083190909,1
MAN-0628,MQ-123,Arequipa,Prensa,Tarde,85.0,7.92,6.49,8943,3.8,58,737,4.45,770.55,1,0,3,2,3,Críticas,0.8189158045328444,1
MAN-0629,MQ-056,Arequipa,Torno CNC,Mañana,78.2,1.71,6.81,3930,3.1,118,720,1.3,267.98,0,0,4,0,0,Eficientes,0.20432785512347995,0
MAN-0630,MQ-082,Lima,Inyectora,Tarde,65.2,4.06,6.47,3475,1.9,35,1094,6.57,576.57,0,1,2,2,3,Críticas,0.1558899346444882,0
MAN-0631,MQ-167,Lima,Prensa,Mañana,82.5,5.32,8.06,7872,3.7,35,915,4.29,684.14,1,1,3,0,1,Alerta,0.4456829636885038,0
MAN-0632,MQ-039,Arequipa,Prensa,Mañana,81.5,3.76,6.67,7060,6.5,229,545,0.82,437.97,1,0,3,0,2,Estándar,0.7844249376868658,1
MAN-0633,MQ-101,Arequipa,Inyectora,Tarde,65.0,4.16,6.43,4252,2.6,135,677,2.14,571.84,1,0,2,2,0,Eficientes,0.3657103855121523,0
MAN-0634,MQ-155,Lima,Compresor,Tarde,66.9,1.81,5.43,1621,0.9,107,941,4.25,578.35,0,1,0,2,0,Eficientes,0.12554509749129428,0
MAN-0635,MQ-169,Lima,Compresor,Tarde,70.6,7.34,6.58,3809,3.7,92,1197,0.56,493.73,1,1,0,2,0,Eficientes,0.734718349825428,1
MAN-0636,MQ-156,Trujillo,Torno CNC,Noche,75.8,4.01,5.92,8853,6.1,207,494,2.79,545.17,1,2,4,1,2,Estándar,0.6493817690088078,1
MAN-0637,MQ-063,Trujillo,Compresor,Noche,76.2,4.98,6.98,7025,3.1,61,1037,1.03,401.36,1,2,0,1,0,Eficientes,0.4036935619835149,0
MAN-0638,MQ-075,Trujillo,Empacadora,Mañana,57.5,3.49,5.89,6567,5.0,210,1056,4.55,510.18,0,2,1,0,2,Estándar,0.275617727081778,0
